0.33,12.45,37.31,1.98,1,6921
0.39,13.41,34.28,1.98,1,6924
0.39,13.41,34.50,1.98,1,6927
0.39,13.37,34.18,1.98,1,6930
0.35,12.80,36.43,1.99,1,6933
0.35,12.80,36.17,1.99,1,6937
0.39,13.22,33.79,1.99,1,6940
0.39,13.33,34.08,1.99,1,6943
0.39,13.29,33.98,1.99,1,6946
0.34,12.91,38.39,1.99,1,6950
0.36,12.61,35.14,1.99,1,6953
0.39,13.03,33.30,1.98,1,6956
0.39,13.18,33.69,1.97,1,6959
0.32,13.18,40.69,2.01,1,6962
0.32,12.45,38.46,2.01,1,6966
0.34,12.04,35.01,2.00,1,6969
0.05,0.84,15.29,1.99,1,6975
0.00,0.00,nan,1.98,1,6978
0.00,0.00,nan,1.98,1,6981
0.04,0.95,22.48,1.94,1,6984
0.04,1.90,47.78,1.94,1,6987
0.00,0.00,nan,1.94,1,6990
0.00,0.00,nan,1.93,1,6993
0.09,1.33,15.29,1.92,1,6996
0.00,0.00,nan,1.93,1,6999
0.02,0.61,34.94,1.93,1,7005
0.02,1.07,47.56,1.92,1,7008
0.00,0.00,nan,1.92,1,7011
0.00,0.00,nan,1.93,1,7014
0.05,0.80,16.90,1.93,1,7017
0.00,0.00,nan,1.94,1,7020
0.00,0.84,inf,1.94,1,7023
0.01,0.76,61.15,1.94,1,7026
0.05,0.80,14.59,1.95,1,7029
0.00,0.00,nan,1.95,1,7035
0.47,0.80,1.70,1.95,1,7038
0.36,12.53,34.69,1.95,1,7041
0.39,13.48,34.47,2.00,1,7044
0.39,13.48,34.47,2.00,1,7048
0.35,13.03,37.08,2.00,1,7051
0.35,12.87,36.91,2.01,1,7054
0.39,13.03,33.73,2.01,1,7057
0.39,13.44,34.37,2.01,1,7060
0.39,13.41,34.50,2.02,1,7064
0.34,13.33,39.34,2.02,1,7067
0.35,12.72,36.47,2.02,1,7070
0.38,12.99,33.85,2.02,1,7073
0.39,13.33,34.08,2.02,1,7077
0.39,13.33,34.08,2.02,1,7080
0.32,13.29,41.36,2.01,1,7083
0.32,13.03,40.85,2.01,1,7086
0.37,12.57,33.63,2.00,1,7089
0.39,13.25,33.89,2.00,1,7093
0.39,13.10,33.50,2.00,1,7096
0.43,13.22,31.02,2.01,1,7099
0.33,12.30,37.69,2.01,1,7102
0.36,12.07,33.19,2.00,1,7106
0.39,12.95,33.11,2.00,1,7109
0.00,0.00,nan,1.99,1,7115
0.04,0.76,16.99,1.99,1,7118
0.00,0.00,nan,1.98,1,7121
0.05,0.00,0.00,1.98,1,7124
0.00,0.00,nan,1.98,1,7127
0.00,0.00,nan,1.97,1,7130
0.04,0.95,22.48,1.97,1,7133
0.04,1.83,45.86,1.98,1,7136
0.00,0.00,nan,1.97,1,7139
0.04,0.76,17.99,1.98,1,7145
0.00,0.00,nan,1.98,1,7148
0.00,0.00,nan,1.98,1,7151
0.03,0.42,12.01,1.99,1,7154
0.05,0.76,14.56,1.99,1,7157
0.00,1.56,inf,1.99,1,7160
0.00,0.00,nan,1.99,1,7163
0.04,0.76,17.99,2.00,1,7166
0.00,0.00,nan,2.00,1,7169
0.02,0.15,8.74,2.01,1,7175
0.00,0.00,nan,2.02,1,7177
0.39,13.44,34.82,2.02,1,7181
0.39,13.33,34.08,2.02,1,7184
0.39,13.44,34.59,2.03,1,7187
0.39,13.44,34.37,2.03,1,7190
0.34,12.64,37.60,2.03,1,7194
0.33,9.10,27.68,2.03,1,7197
0.35,13.41,38.71,2.03,1,7200
0.35,12.83,37.07,2.03,1,7203
0.37,12.68,34.63,2.00,1,7206
0.38,12.15,32.08,2.00,1,7210
0.39,13.33,34.08,2.00,1,7213
0.36,13.33,37.16,2.00,1,7216
0.35,12.68,36.36,1.99,1,7219
0.36,12.64,35.00,1.99,1,7222
0.39,13.29,33.98,1.99,1,7226
0.39,13.25,33.89,1.99,1,7229
0.39,13.25,34.32,1.99,1,7232
0.35,12.61,35.89,1.99,1,7235
0.36,12.64,35.00,1.98,1,7239
0.39,13.18,33.69,1.98,1,7242
0.39,13.18,33.69,1.97,1,7245
0.39,13.18,33.91,1.97,1,7248
